"SECONDS";"PID";"VALUE";"UNITS";"LATITUDE";"LONGTITUDE";
"40344.6749455";"高度 (GPS)";"17.977620853147066";"m";"31.2430362";"121.3817118";
"40344.6749455";"平均GPS速度";"13.423573517564316";"km/h";"31.2430362";"121.3817118";
"40344.6749455";"速度 (GPS)";"0";"km/h";"31.2430362";"121.3817118";
"40345.6857174";"高度 (GPS)";"17.977620853147066";"m";"31.2430367";"121.3817118";
"40345.6857174";"高度 (GPS)";"17.900324705714723";"m";"31.2430367";"121.3817118";
"40345.6857174";"平均GPS速度";"13.37822323683323";"km/h";"31.2430367";"121.3817118";
"40345.6857174";"速度 (GPS)";"0";"km/h";"31.2430367";"121.3817118";
"40346.6752816";"高度 (GPS)";"17.900324705714723";"m";"31.2430376";"121.3817115";
"40346.6752816";"高度 (GPS)";"17.900324705714723";"m";"31.2430376";"121.3817115";
"40346.6752816";"平均GPS速度";"13.334118179441946";"km/h";"31.2430376";"121.3817115";
"40346.6752816";"速度 (GPS)";"0";"km/h";"31.2430376";"121.3817115";
"40347.6812713";"高度 (GPS)";"17.900324705714723";"m";"31.2430383";"121.3817108";
"40347.6812713";"高度 (GPS)";"17.91127675257046";"m";"31.2430383";"121.3817108";
"40347.6812713";"平均GPS速度";"13.289582204978192";"km/h";"31.2430383";"121.3817108";
"40347.6812713";"速度 (GPS)";"0";"km/h";"31.2430383";"121.3817108";
"40348.6759966";"高度 (GPS)";"17.91127675257046";"m";"31.2430385";"121.3817103";
"40348.6759966";"高度 (GPS)";"17.863242587803036";"m";"31.2430385";"121.3817103";
"40348.6759966";"平均GPS速度";"13.245834523318432";"km/h";"31.2430385";"121.3817103";
"40348.6759966";"速度 (GPS)";"0";"km/h";"31.2430385";"121.3817103";
"40349.6780228";"高度 (GPS)";"17.863242587803036";"m";"31.2430387";"121.3817101";
"40349.6780228";"高度 (GPS)";"17.918449038488028";"m";"31.2430387";"121.3817101";
"40349.6780228";"平均GPS速度";"13.202056078076115";"km/h";"31.2430387";"121.3817101";
"40349.6780228";"速度 (GPS)";"0";"km/h";"31.2430387";"121.3817101";
"40350.6768686";"高度 (GPS)";"17.918449038488028";"m";"31.2430385";"121.3817099";
"40350.6768686";"高度 (GPS)";"18.00895148733352";"m";"31.2430385";"121.3817099";
"40350.6768686";"平均GPS速度";"13.158703432381257";"km/h";"31.2430385";"121.3817099";
"40350.6768686";"速度 (GPS)";"0";"km/h";"31.2430385";"121.3817099";
"40351.6769181";"高度 (GPS)";"18.00895148733352";"m";"31.2430382";"121.3817098";
"40351.6769181";"高度 (GPS)";"18.02325656669033";"m";"31.2430382";"121.3817098";
"40351.6769181";"平均GPS速度";"13.11558317085765";"km/h";"31.2430382";"121.3817098";
"40351.6769181";"速度 (GPS)";"0";"km/h";"31.2430382";"121.3817098";
"40352.6811952";"高度 (GPS)";"18.02325656669033";"m";"31.2430381";"121.3817097";
"40352.6811952";"高度 (GPS)";"18.13122251121873";"m";"31.2430381";"121.3817097";
"40352.6811952";"平均GPS速度";"13.072563760195186";"km/h";"31.2430381";"121.3817097";
"40352.6811952";"速度 (GPS)";"0";"km/h";"31.2430381";"121.3817097";
"40353.676557";"高度 (GPS)";"18.13122251121873";"m";"31.2430381";"121.3817097";
"40353.676557";"高度 (GPS)";"18.13122251121873";"m";"31.2430381";"121.3817097";
"40353.676557";"平均GPS速度";"13.030204081741834";"km/h";"31.2430381";"121.3817097";
"40353.676557";"速度 (GPS)";"0";"km/h";"31.2430381";"121.3817097";
"40354.6729592";"高度 (GPS)";"18.13122251121873";"m";"31.243038";"121.3817098";
"40354.6729592";"高度 (GPS)";"17.977963264706425";"m";"31.243038";"121.3817098";
"40354.6729592";"平均GPS速度";"12.988074032760576";"km/h";"31.243038";"121.3817098";
"40354.6729592";"速度 (GPS)";"0";"km/h";"31.243038";"121.3817098";
"40355.6781137";"高度 (GPS)";"17.977963264706425";"m";"31.243038";"121.3817097";
"40355.6781137";"高度 (GPS)";"17.977963264706425";"m";"31.243038";"121.3817097";
"40355.6781137";"平均GPS速度";"12.94584910968896";"km/h";"31.243038";"121.3817097";
"40355.6781137";"速度 (GPS)";"0";"km/h";"31.243038";"121.3817097";
"40356.6790639";"高度 (GPS)";"17.977963264706425";"m";"31.243038";"121.3817096";
"40356.6790639";"高度 (GPS)";"17.977963264706425";"m";"31.243038";"121.3817096";
"40356.6790639";"平均GPS速度";"12.904072619883898";"km/h";"31.243038";"121.3817096";
"40356.6790639";"速度 (GPS)";"0";"km/h";"31.243038";"121.3817096";
"40357.6832915";"高度 (GPS)";"17.977963264706425";"m";"31.2430379";"121.3817096";
"40357.6832915";"高度 (GPS)";"18.009433941629034";"m";"31.2430379";"121.3817096";
"40357.6832915";"平均GPS速度";"12.862429689062164";"km/h";"31.2430379";"121.3817096";
"40357.6832915";"速度 (GPS)";"0";"km/h";"31.2430379";"121.3817096";
"40358.6750506";"高度 (GPS)";"18.009433941629034";"m";"31.2430379";"121.3817096";
"40358.6750506";"高度 (GPS)";"17.97441079717887";"m";"31.2430379";"121.3817096";
"40358.6750506";"平均GPS速度";"12.82156654415177";"km/h";"31.2430379";"121.3817096";
"40358.6750506";"速度 (GPS)";"0";"km/h";"31.2430379";"121.3817096";
"40359.6813851";"高度 (GPS)";"17.97441079717887";"m";"31.243038";"121.3817096";
"40359.6813851";"高度 (GPS)";"17.873648089450192";"m";"31.243038";"121.3817096";
"40359.6813851";"平均GPS速度";"12.780367282212023";"km/h";"31.243038";"121.3817096";
"40359.6813851";"速度 (GPS)";"0";"km/h";"31.243038";"121.3817096";
"40360.6762143";"高度 (GPS)";"17.873648089450192";"m";"31.243038";"121.3817096";
"40360.6762143";"高度 (GPS)";"17.921707286350774";"m";"31.243038";"121.3817096";
"40360.6762143";"平均GPS速度";"12.739898641138597";"km/h";"31.243038";"121.3817096";
"40360.6762143";"速度 (GPS)";"0";"km/h";"31.243038";"121.3817096";
"40361.6803692";"高度 (GPS)";"17.921707286350774";"m";"31.2430379";"121.3817095";
"40361.6803692";"高度 (GPS)";"18.195475069044434";"m";"31.2430379";"121.3817095";
"40361.6803692";"平均GPS速度";"12.6993095026236";"km/h";"31.2430379";"121.3817095";
"40361.6803692";"速度 (GPS)";"0";"km/h";"31.2430379";"121.3817095";
"40362.6792528";"高度 (GPS)";"18.195475069044434";"m";"31.2430378";"121.3817096";
"40362.6792528";"高度 (GPS)";"18.202677217481934";"m";"31.2430378";"121.3817096";
"40362.6792528";"平均GPS速度";"12.659189596966854";"km/h";"31.2430378";"121.3817096";
"40362.6792528";"速度 (GPS)";"0";"km/h";"31.2430378";"121.3817096";
"40363.6789961";"高度 (GPS)";"18.202677217481934";"m";"31.2430378";"121.3817096";
"40363.6789961";"高度 (GPS)";"18.13122251121873";"m";"31.2430378";"121.3817096";
"40363.6789961";"平均GPS速度";"12.619288096470113";"km/h";"31.2430378";"121.3817096";
"40363.6789961";"速度 (GPS)";"0";"km/h";"31.2430378";"121.3817096";
"40364.6826761";"高度 (GPS)";"18.13122251121873";"m";"31.2430378";"121.3817095";
"40364.6826761";"高度 (GPS)";"18.111920319908073";"m";"31.2430378";"121.3817095";
"40364.6826761";"平均GPS速度";"12.579476613705245";"km/h";"31.2430378";"121.3817095";
"40364.6826761";"速度 (GPS)";"0";"km/h";"31.2430378";"121.3817095";
"40365.678747";"高度 (GPS)";"18.111920319908073";"m";"31.2430384";"121.381709";
"40365.678747";"高度 (GPS)";"18.202207957832712";"m";"31.2430384";"121.381709";
"40365.678747";"平均GPS速度";"12.540224486278497";"km/h";"31.2430384";"121.381709";
"40365.678747";"速度 (GPS)";"0";"km/h";"31.2430384";"121.381709";
"40366.6748989";"高度 (GPS)";"18.202207957832712";"m";"31.2430391";"121.3817092";
"40366.6748989";"高度 (GPS)";"18.202207957832712";"m";"31.2430391";"121.3817092";
"40366.6748989";"平均GPS速度";"12.501207751468412";"km/h";"31.2430391";"121.3817092";
"40366.6748989";"速度 (GPS)";"0";"km/h";"31.2430391";"121.3817092";
"40367.6700955";"高度 (GPS)";"18.202207957832712";"m";"31.2430412";"121.3817083";
"40367.6700955";"高度 (GPS)";"18.03998146139486";"m";"31.2430412";"121.3817083";
"40367.6700955";"平均GPS速度";"12.46247124526345";"km/h";"31.2430412";"121.3817083";
"40367.6700955";"速度 (GPS)";"0";"km/h";"31.2430412";"121.3817083";
"40368.6716922";"高度 (GPS)";"18.03998146139486";"m";"31.2430425";"121.381708";
"40368.6716922";"高度 (GPS)";"17.943760072764995";"m";"31.2430425";"121.381708";
"40368.6716922";"平均GPS速度";"12.423726793371145";"km/h";"31.2430425";"121.381708";
"40368.6716922";"速度 (GPS)";"0";"km/h";"31.2430425";"121.381708";
"40369.6789585";"高度 (GPS)";"17.943760072764995";"m";"31.243041";"121.381706";
"40369.6789585";"高度 (GPS)";"18.03998146139486";"m";"31.243041";"121.381706";
"40369.6789585";"平均GPS速度";"12.387361322174621";"km/h";"31.243041";"121.381706";
"40369.6789585";"速度 (GPS)";"0.7559999763965607";"km/h";"31.243041";"121.381706";
"40370.6873911";"高度 (GPS)";"18.03998146139486";"m";"31.2430405";"121.3817067";
"40370.6873911";"高度 (GPS)";"17.96753273092611";"m";"31.2430405";"121.3817067";
"40370.6873911";"平均GPS速度";"12.348828594748158";"km/h";"31.2430405";"121.3817067";
"40370.6873911";"速度 (GPS)";"0";"km/h";"31.2430405";"121.3817067";
"40371.6808592";"高度 (GPS)";"17.96753273092611";"m";"31.2430406";"121.381706";
"40371.6808592";"高度 (GPS)";"17.863242587803036";"m";"31.2430406";"121.381706";
"40371.6808592";"平均GPS速度";"12.311101393033475";"km/h";"31.2430406";"121.381706";
"40371.6808592";"速度 (GPS)";"0";"km/h";"31.2430406";"121.381706";
"40372.6784509";"高度 (GPS)";"17.863242587803036";"m";"31.243043";"121.3817061";
"40372.6784509";"高度 (GPS)";"17.852265508814142";"m";"31.243043";"121.3817061";
"40372.6784509";"平均GPS速度";"12.273448794074726";"km/h";"31.243043";"121.3817061";
"40372.6784509";"速度 (GPS)";"0";"km/h";"31.243043";"121.3817061";
"40373.6732006";"高度 (GPS)";"17.852265508814142";"m";"31.2430432";"121.3817061";
"40373.6732006";"高度 (GPS)";"17.988051360992984";"m";"31.2430432";"121.3817061";
"40373.6732006";"平均GPS速度";"12.236132126894182";"km/h";"31.2430432";"121.3817061";
"40373.6732006";"速度 (GPS)";"0";"km/h";"31.2430432";"121.3817061";
"40374.6767058";"高度 (GPS)";"17.988051360992984";"m";"31.2430443";"121.3817065";
"40374.6767058";"高度 (GPS)";"17.988981743144855";"m";"31.2430443";"121.3817065";
"40374.6767058";"平均GPS速度";"12.198716228703773";"km/h";"31.2430443";"121.3817065";
"40374.6767058";"速度 (GPS)";"0";"km/h";"31.2430443";"121.3817065";
"40375.666499";"高度 (GPS)";"17.988981743144855";"m";"31.243045";"121.3817068";
"40375.666499";"高度 (GPS)";"18.090537739272023";"m";"31.243045";"121.3817068";
"40375.666499";"平均GPS速度";"12.162035242440998";"km/h";"31.243045";"121.3817068";
"40375.666499";"速度 (GPS)";"0";"km/h";"31.243045";"121.3817068";
"40376.6663593";"高度 (GPS)";"18.090537739272023";"m";"31.2430454";"121.3817067";
"40376.6663593";"高度 (GPS)";"18.163655476689634";"m";"31.2430454";"121.3817067";
"40376.6663593";"平均GPS速度";"12.125204341324581";"km/h";"31.2430454";"121.3817067";
"40376.6663593";"速度 (GPS)";"0";"km/h";"31.2430454";"121.3817067";
"40377.669289";"高度 (GPS)";"18.163655476689634";"m";"31.2430457";"121.3817067";
"40377.669289";"高度 (GPS)";"17.900324705714723";"m";"31.2430457";"121.3817067";
"40377.669289";"平均GPS速度";"12.088483616227514";"km/h";"31.2430457";"121.3817067";
"40377.669289";"速度 (GPS)";"0";"km/h";"31.2430457";"121.3817067";
"40378.6696198";"高度 (GPS)";"17.900324705714723";"m";"31.2430458";"121.3817065";
"40378.6696198";"高度 (GPS)";"17.900324705714723";"m";"31.2430458";"121.3817065";
"40378.6696198";"平均GPS速度";"12.052079059859034";"km/h";"31.2430458";"121.3817065";
"40378.6696198";"速度 (GPS)";"0";"km/h";"31.2430458";"121.3817065";
"40379.6645676";"高度 (GPS)";"17.900324705714723";"m";"31.2430459";"121.381706";
"40379.6645676";"高度 (GPS)";"17.897066457851977";"m";"31.2430459";"121.381706";
"40379.6645676";"平均GPS速度";"12.016087278685964";"km/h";"31.2430459";"121.381706";
"40379.6645676";"速度 (GPS)";"0";"km/h";"31.2430459";"121.381706";
"40380.6718284";"高度 (GPS)";"17.897066457851977";"m";"31.2430459";"121.3817058";
"40380.6718284";"高度 (GPS)";"17.897066457851977";"m";"31.2430459";"121.3817058";
"40380.6718284";"平均GPS速度";"11.979868352253133";"km/h";"31.2430459";"121.3817058";
"40380.6718284";"速度 (GPS)";"0";"km/h";"31.2430459";"121.3817058";
"40381.6763159";"高度 (GPS)";"17.897066457851977";"m";"31.243046";"121.3817058";
"40381.6763159";"高度 (GPS)";"17.98756890669747";"m";"31.243046";"121.3817058";
"40381.6763159";"平均GPS速度";"11.943965709461333";"km/h";"31.243046";"121.3817058";
"40381.6763159";"速度 (GPS)";"0";"km/h";"31.243046";"121.3817058";
"40382.6657574";"高度 (GPS)";"17.98756890669747";"m";"31.2430459";"121.3817057";
"40382.6657574";"高度 (GPS)";"17.97713839885155";"m";"31.2430459";"121.3817057";
"40382.6657574";"平均GPS速度";"11.908810994985341";"km/h";"31.2430459";"121.3817057";
"40382.6657574";"速度 (GPS)";"0";"km/h";"31.2430459";"121.3817057";
"40383.6666541";"高度 (GPS)";"17.97713839885155";"m";"31.243046";"121.3817056";
"40383.6666541";"高度 (GPS)";"17.888269825907493";"m";"31.243046";"121.3817056";
"40383.6666541";"平均GPS速度";"11.873459145328514";"km/h";"31.243046";"121.3817056";
"40383.6666541";"速度 (GPS)";"0";"km/h";"31.243046";"121.3817056";
"40384.673593";"高度 (GPS)";"17.888269825907493";"m";"31.2430462";"121.3817055";
"40384.673593";"高度 (GPS)";"17.888269825907493";"m";"31.2430462";"121.3817055";
"40384.673593";"平均GPS速度";"11.838104911384137";"km/h";"31.2430462";"121.3817055";
"40384.673593";"速度 (GPS)";"0";"km/h";"31.2430462";"121.3817055";
"40385.6681825";"高度 (GPS)";"17.888269825907493";"m";"31.2430462";"121.3817055";
"40385.6681825";"高度 (GPS)";"17.841860033101383";"m";"31.2430462";"121.3817055";
"40385.6681825";"平均GPS速度";"11.803390394226486";"km/h";"31.2430462";"121.3817055";
"40385.6681825";"速度 (GPS)";"0";"km/h";"31.2430462";"121.3817055";
"40386.6669084";"高度 (GPS)";"17.841860033101383";"m";"31.2430462";"121.3817055";
"40386.6669084";"高度 (GPS)";"17.85474922182277";"m";"31.2430462";"121.3817055";
"40386.6669084";"平均GPS速度";"11.76873573837232";"km/h";"31.2430462";"121.3817055";
"40386.6669084";"速度 (GPS)";"0";"km/h";"31.2430462";"121.3817055";
"40387.6657472";"高度 (GPS)";"17.85474922182277";"m";"31.2430463";"121.3817055";
"40387.6657472";"高度 (GPS)";"17.841835000968224";"m";"31.2430463";"121.3817055";
"40387.6657472";"平均GPS速度";"11.734280126172917";"km/h";"31.2430463";"121.3817055";
"40387.6657472";"速度 (GPS)";"0";"km/h";"31.2430463";"121.3817055";
"40388.6666147";"高度 (GPS)";"17.841835000968224";"m";"31.2430465";"121.3817054";
"40388.6666147";"高度 (GPS)";"17.841835000968224";"m";"31.2430465";"121.3817054";
"40388.6666147";"平均GPS速度";"11.699956322448081";"km/h";"31.2430465";"121.3817054";
"40388.6666147";"速度 (GPS)";"0";"km/h";"31.2430465";"121.3817054";
"40389.6673602";"高度 (GPS)";"17.841835000968224";"m";"31.2430466";"121.3817056";
"40389.6673602";"高度 (GPS)";"17.977620853147066";"m";"31.2430466";"121.3817056";
"40389.6673602";"平均GPS速度";"11.665836880723662";"km/h";"31.2430466";"121.3817056";
"40389.6673602";"速度 (GPS)";"0";"km/h";"31.2430466";"121.3817056";
"40390.670499";"高度 (GPS)";"17.977620853147066";"m";"31.2430467";"121.3817058";
"40390.670499";"高度 (GPS)";"17.988051360992984";"m";"31.2430467";"121.3817058";
"40390.670499";"平均GPS速度";"11.631834712208963";"km/h";"31.2430467";"121.3817058";
"40390.670499";"速度 (GPS)";"0";"km/h";"31.2430467";"121.3817058";
"40391.6722841";"高度 (GPS)";"17.988051360992984";"m";"31.2430467";"121.3817059";
"40391.6722841";"高度 (GPS)";"17.732965624394687";"m";"31.2430467";"121.3817059";
"40391.6722841";"平均GPS速度";"11.598076009848537";"km/h";"31.2430467";"121.3817059";
"40391.6722841";"速度 (GPS)";"0";"km/h";"31.2430467";"121.3817059";
"40392.6751089";"高度 (GPS)";"17.732965624394687";"m";"31.2430467";"121.3817059";
"40392.6751089";"高度 (GPS)";"17.95302821654282";"m";"31.2430467";"121.3817059";
"40392.6751089";"平均GPS速度";"11.564477774147285";"km/h";"31.2430467";"121.3817059";
"40392.6751089";"速度 (GPS)";"0";"km/h";"31.2430467";"121.3817059";
"40393.6799842";"高度 (GPS)";"17.95302821654282";"m";"31.2430467";"121.3817059";
"40393.6799842";"高度 (GPS)";"17.71830070891574";"m";"31.2430467";"121.3817059";
"40393.6799842";"平均GPS速度";"11.531005452176249";"km/h";"31.2430467";"121.3817059";
"40393.6799842";"速度 (GPS)";"0";"km/h";"31.2430467";"121.3817059";
"40394.6802861";"高度 (GPS)";"17.71830070891574";"m";"31.2430467";"121.3817059";
"40394.6802861";"高度 (GPS)";"17.809497598627757";"m";"31.2430467";"121.3817059";
"40394.6802861";"平均GPS速度";"11.497877571940665";"km/h";"31.2430467";"121.3817059";
"40394.6802861";"速度 (GPS)";"0";"km/h";"31.2430467";"121.3817059";
"40395.6822161";"高度 (GPS)";"17.809497598627757";"m";"31.2430466";"121.381706";
"40395.6822161";"高度 (GPS)";"17.91127675257046";"m";"31.2430466";"121.381706";
"40395.6822161";"平均GPS速度";"11.46488597953066";"km/h";"31.2430466";"121.381706";
"40395.6822161";"速度 (GPS)";"0";"km/h";"31.2430466";"121.381706";
"40396.6791764";"高度 (GPS)";"17.91127675257046";"m";"31.2430466";"121.381706";
"40396.6791764";"高度 (GPS)";"18.095912161892393";"m";"31.2430466";"121.381706";
"40396.6791764";"平均GPS速度";"11.432245362523481";"km/h";"31.2430466";"121.381706";
"40396.6791764";"速度 (GPS)";"0";"km/h";"31.2430466";"121.381706";
"40397.6689897";"高度 (GPS)";"18.095912161892393";"m";"31.2430466";"121.381706";
"40397.6689897";"高度 (GPS)";"18.10634269567271";"m";"31.2430466";"121.381706";
"40397.6689897";"平均GPS速度";"11.400022261584226";"km/h";"31.2430466";"121.381706";
"40397.6689897";"速度 (GPS)";"0";"km/h";"31.2430466";"121.381706";
"40398.673124";"高度 (GPS)";"18.10634269567271";"m";"31.2430467";"121.381706";
"40398.673124";"高度 (GPS)";"17.925810493969138";"m";"31.2430467";"121.381706";
"40398.673124";"平均GPS速度";"11.367517936577096";"km/h";"31.2430467";"121.381706";
"40398.673124";"速度 (GPS)";"0";"km/h";"31.2430467";"121.381706";
"40399.6706031";"高度 (GPS)";"17.925810493969138";"m";"31.2430467";"121.381706";
"40399.6706031";"高度 (GPS)";"17.87367312158335";"m";"31.2430467";"121.381706";
"40399.6706031";"平均GPS速度";"11.335412017229078";"km/h";"31.2430467";"121.381706";
"40399.6706031";"速度 (GPS)";"0";"km/h";"31.2430467";"121.381706";
"40400.680615";"高度 (GPS)";"17.87367312158335";"m";"31.2430466";"121.381706";
"40400.680615";"高度 (GPS)";"17.736515945506937";"m";"31.2430466";"121.381706";
"40400.680615";"平均GPS速度";"11.303086851331452";"km/h";"31.2430466";"121.381706";
"40400.680615";"速度 (GPS)";"0";"km/h";"31.2430466";"121.381706";
