"SECONDS";"PID";"VALUE";"UNITS";
"46455.6713453";"平均油耗 10 sec";"21.836697215154196";"L/100km";
"46455.6713453";"平均油耗（总计）";"25.583465195172494";"L/100km";
"46455.6713453";"燃料花费";"0.08180129366121326";"$";
"46455.6713453";"燃料花费 (今天)";"0.08593888";"$";
"46455.6713453";"燃料花费 (周)";"0.48221843999999997";"$";
"46455.6713453";"燃料花费（总计）";"0.48221843999999997";"$";
"46455.6713453";"瞬时引擎功率(根据燃油消耗)";"5.287543801846328";"hp";
"46455.6713453";"行驶距离";"0.27637955033333317";"km";
"46455.6713453";"行驶距离 (今天)";"0.313071";"km";
"46455.6713453";"行驶距离 (周)";"1.866221";"km";
"46455.6713453";"行驶距离（总计）";"1.866221";"km";
"46455.6713453";"已用油量";"0.08099137986258739";"L";
"46455.6713453";"已用油量 (今天)";"0.085088";"L";
"46455.6713453";"已用油量 (周)";"0.47744400000000004";"L";
"46455.6713453";"已用油量（总计）";"0.47744400000000004";"L";
"46455.6713453";"MAF空气流量";"4.01";"g/sec";
"46455.6713453";"Power from MAF";"4.811999999999999";"hp";
"46455.9672914";"节气门位置";"18.823529411764707";"%";
"46455.9672914";"节油器（基于燃油系统状态和油门位置）";"1";"";
"46455.9672914";"指令空燃比";"14.63156736";"";
"46456.0633477";"车辆加速";"0";"g";
"46456.0633477";"车速";"0";"km/h";
"46456.0633477";"发动机转速";"539";"rpm";
"46456.0633477";"发动机转速 x1000";"0.5";"rpm";
"46456.0633477";"计算的瞬时燃油率";"1.4728897049281566";"L/h";
"46456.0633477";"平均速度";"7.855585337897281";"km/h";
"46456.0633477";"平均油耗";"29.363282343430736";"L/100km";
"46456.0633477";"平均油耗 (今天)";"27.230564312887495";"L/100km";
"46456.0633477";"平均油耗 (周)";"25.592199423326605";"L/100km";
"46456.0633477";"平均油耗 10 sec";"21.859299572896767";"L/100km";
"46456.0633477";"平均油耗（总计）";"25.592199423326605";"L/100km";
"46456.0633477";"燃料花费";"0.08196564878091968";"$";
"46456.0633477";"燃料花费 (今天)";"0.08610351";"$";
"46456.0633477";"燃料花费 (周)";"0.48238306999999997";"$";
"46456.0633477";"燃料花费（总计）";"0.48238306999999997";"$";
"46456.0633477";"瞬时引擎功率(根据燃油消耗)";"5.762236013483404";"hp";
"46456.0633477";"行驶距离";"0.27637955033333317";"km";
"46456.0633477";"行驶距离 (今天)";"0.313071";"km";
"46456.0633477";"行驶距离 (周)";"1.866221";"km";
"46456.0633477";"行驶距离（总计）";"1.866221";"km";
"46456.0633477";"已用油量";"0.08115410770388087";"L";
"46456.0633477";"已用油量 (今天)";"0.085251";"L";
"46456.0633477";"已用油量 (周)";"0.477607";"L";
"46456.0633477";"已用油量（总计）";"0.477607";"L";
"46456.0633477";"MAF空气流量";"4.37";"g/sec";
"46456.0633477";"Power from MAF";"5.244";"hp";
"46456.2487725";"节气门位置";"19.215686274509803";"%";
"46456.2487725";"节油器（基于燃油系统状态和油门位置）";"1";"";
"46456.2487725";"指令空燃比";"14.63156736";"";
"46456.344054";"车辆加速";"0";"g";
"46456.344054";"车速";"0";"km/h";
"46456.344054";"发动机转速";"539";"rpm";
"46456.344054";"发动机转速 x1000";"0.5";"rpm";
"46456.344054";"计算的瞬时燃油率";"1.3684055382170062";"L/h";
"46456.344054";"平均速度";"7.838244245935996";"km/h";
"46456.344054";"平均油耗";"29.4005717190791";"L/100km";
"46456.344054";"平均油耗 (今天)";"27.263464198217015";"L/100km";
"46456.344054";"平均油耗 (周)";"25.59771859817246";"L/100km";
"46456.344054";"平均油耗 10 sec";"21.881878232017073";"L/100km";
"46456.344054";"平均油耗（总计）";"25.59771859817246";"L/100km";
"46456.344054";"燃料花费";"0.08206973959174614";"$";
"46456.344054";"燃料花费 (今天)";"0.08620754";"$";
"46456.344054";"燃料花费 (周)";"0.48248709999999995";"$";
"46456.344054";"燃料花费（总计）";"0.48248709999999995";"$";
"46456.344054";"瞬时引擎功率(根据燃油消耗)";"5.353473275684811";"hp";
"46456.344054";"行驶距离";"0.27637955033333317";"km";
"46456.344054";"行驶距离 (今天)";"0.313071";"km";
"46456.344054";"行驶距离 (周)";"1.866221";"km";
"46456.344054";"行驶距离（总计）";"1.866221";"km";
"46456.344054";"已用油量";"0.08125716791261994";"L";
"46456.344054";"已用油量 (今天)";"0.085354";"L";
"46456.344054";"已用油量 (周)";"0.47771";"L";
"46456.344054";"已用油量（总计）";"0.47771";"L";
"46456.344054";"MAF空气流量";"4.0600000000000005";"g/sec";
"46456.344054";"Power from MAF";"4.872000000000001";"hp";
"46456.5267981";"节气门位置";"18.823529411764707";"%";
"46456.5267981";"节油器（基于燃油系统状态和油门位置）";"1";"";
"46456.5267981";"指令空燃比";"14.63156736";"";
"46456.6354837";"车辆加速";"0";"g";
"46456.6354837";"车速";"0";"km/h";
"46456.6354837";"发动机转速";"533";"rpm";
"46456.6354837";"发动机转速 x1000";"0.5";"rpm";
"46456.6354837";"计算的瞬时燃油率";"1.3684055382170062";"L/h";
"46456.6354837";"平均速度";"7.819988837520101";"km/h";
"46456.6354837";"平均油耗";"29.442561472139207";"L/100km";
"46456.6354837";"平均油耗 (今天)";"27.30051649625804";"L/100km";
"46456.6354837";"平均油耗 (周)";"25.60393436790177";"L/100km";
"46456.6354837";"平均油耗 10 sec";"21.904447435718932";"L/100km";
"46456.6354837";"平均油耗（总计）";"25.60393436790177";"L/100km";
"46456.6354837";"燃料花费";"0.08218695119334668";"$";
"46456.6354837";"燃料花费 (今天)";"0.0863247";"$";
"46456.6354837";"燃料花费 (周)";"0.48260426";"$";
"46456.6354837";"燃料花费（总计）";"0.48260426";"$";
"46456.6354837";"瞬时引擎功率(根据燃油消耗)";"5.353473275684811";"hp";
"46456.6354837";"行驶距离";"0.27637955033333317";"km";
"46456.6354837";"行驶距离 (今天)";"0.313071";"km";
"46456.6354837";"行驶距离 (周)";"1.866221";"km";
"46456.6354837";"行驶距离（总计）";"1.866221";"km";
"46456.6354837";"已用油量";"0.08137321900331354";"L";
"46456.6354837";"已用油量 (今天)";"0.08547";"L";
"46456.6354837";"已用油量 (周)";"0.47782600000000003";"L";
"46456.6354837";"已用油量（总计）";"0.47782600000000003";"L";
"46456.6354837";"MAF空气流量";"4.0600000000000005";"g/sec";
"46456.6354837";"Power from MAF";"4.872000000000001";"hp";
"46457.2550455";"节气门位置";"18.823529411764707";"%";
"46457.2550455";"节油器（基于燃油系统状态和油门位置）";"1";"";
"46457.2550455";"指令空燃比";"14.63156736";"";
"46457.361122";"车辆加速";"0";"g";
"46457.361122";"车速";"0";"km/h";
"46457.361122";"发动机转速";"539";"rpm";
"46457.361122";"发动机转速 x1000";"0.5";"rpm";
"46457.361122";"计算的瞬时燃油率";"1.4223328500679224";"L/h";
"46457.361122";"平均速度";"7.775623834449304";"km/h";
"46457.361122";"平均油耗";"29.5432119042574";"L/100km";
"46457.361122";"平均油耗 (今天)";"27.389314245011516";"L/100km";
"46457.361122";"平均油耗 (周)";"25.618830781563386";"L/100km";
"46457.361122";"平均油耗 10 sec";"21.92718185378006";"L/100km";
"46457.361122";"平均油耗（总计）";"25.618830781563386";"L/100km";
"46457.361122";"燃料花费";"0.08246791017716046";"$";
"46457.361122";"燃料花费 (今天)";"0.08660548000000001";"$";
"46457.361122";"燃料花费 (周)";"0.48288504";"$";
"46457.361122";"燃料花费（总计）";"0.48288504";"$";
"46457.361122";"瞬时引擎功率(根据燃油消耗)";"5.564447591967955";"hp";
"46457.361122";"行驶距离";"0.27637955033333317";"km";
"46457.361122";"行驶距离 (今天)";"0.313071";"km";
"46457.361122";"行驶距离 (周)";"1.866221";"km";
"46457.361122";"行驶距离（总计）";"1.866221";"km";
"46457.361122";"已用油量";"0.08165139621501036";"L";
"46457.361122";"已用油量 (今天)";"0.085748";"L";
"46457.361122";"已用油量 (周)";"0.47810400000000003";"L";
"46457.361122";"已用油量（总计）";"0.47810400000000003";"L";
"46457.361122";"MAF空气流量";"4.22";"g/sec";
"46457.361122";"Power from MAF";"5.063999999999999";"hp";
"46457.8115509";"节气门位置";"18.823529411764707";"%";
"46457.8115509";"节油器（基于燃油系统状态和油门位置）";"1";"";
"46457.8115509";"指令空燃比";"14.63156736";"";
"46457.9187752";"车辆加速";"0";"g";
"46457.9187752";"车速";"0";"km/h";
"46457.9187752";"发动机转速";"543";"rpm";
"46457.9187752";"发动机转速 x1000";"0.5";"rpm";
"46457.9187752";"计算的瞬时燃油率";"1.2976259414126783";"L/h";
"46457.9187752";"平均速度";"7.742359319433608";"km/h";
"46457.9187752";"平均油耗";"29.619657631394276";"L/100km";
"46457.9187752";"平均油耗 (今天)";"27.456711097482675";"L/100km";
"46457.9187752";"平均油耗 (周)";"25.630137052364113";"L/100km";
"46457.9187752";"平均油耗 10 sec";"21.95000819139909";"L/100km";
"46457.9187752";"平均油耗（总计）";"25.630137052364113";"L/100km";
"46457.9187752";"燃料花费";"0.0826813033376395";"$";
"46457.9187752";"燃料花费 (今天)";"0.08681859";"$";
"46457.9187752";"燃料花费 (周)";"0.48309815";"$";
"46457.9187752";"燃料花费（总计）";"0.48309815";"$";
"46457.9187752";"瞬时引擎功率(根据燃油消耗)";"5.076569485563183";"hp";
"46457.9187752";"行驶距离";"0.27637955033333317";"km";
"46457.9187752";"行驶距离 (今天)";"0.313071";"km";
"46457.9187752";"行驶距离 (周)";"1.866221";"km";
"46457.9187752";"行驶距离（总计）";"1.866221";"km";
"46457.9187752";"已用油量";"0.0818626765719203";"L";
"46457.9187752";"已用油量 (今天)";"0.085959";"L";
"46457.9187752";"已用油量 (周)";"0.47831500000000005";"L";
"46457.9187752";"已用油量（总计）";"0.47831500000000005";"L";
"46457.9187752";"MAF空气流量";"3.85";"g/sec";
"46457.9187752";"Power from MAF";"4.62";"hp";
"46458.1150122";"节气门位置";"18.823529411764707";"%";
"46458.1150122";"节油器（基于燃油系统状态和油门位置）";"1";"";
"46458.1150122";"指令空燃比";"14.63156736";"";
"46458.2120502";"车辆加速";"0";"g";
"46458.2120502";"车速";"0";"km/h";
"46458.2120502";"发动机转速";"527";"rpm";
"46458.2120502";"发动机转速 x1000";"0.5";"rpm";
"46458.2120502";"计算的瞬时燃油率";"1.3279600543288186";"L/h";
"46458.2120502";"平均速度";"7.724486689351386";"km/h";
"46458.2120502";"平均油耗";"29.653598727870378";"L/100km";
"46458.2120502";"平均油耗 (今天)";"27.486736235550403";"L/100km";
"46458.2120502";"平均油耗 (周)";"25.635173969213724";"L/100km";
"46458.2120502";"平均油耗 10 sec";"21.972799879376815";"L/100km";
"46458.2120502";"平均油耗（总计）";"25.635173969213724";"L/100km";
"46458.2120502";"燃料花费";"0.08277604764995655";"$";
"46458.2120502";"燃料花费 (今天)";"0.08691353";"$";
"46458.2120502";"燃料花费 (周)";"0.48319309";"$";
"46458.2120502";"燃料花费（总计）";"0.48319309";"$";
"46458.2120502";"瞬时引擎功率(根据燃油消耗)";"5.195242538472451";"hp";
"46458.2120502";"行驶距离";"0.27637955033333317";"km";
"46458.2120502";"行驶距离 (今天)";"0.313071";"km";
"46458.2120502";"行驶距离 (周)";"1.866221";"km";
"46458.2120502";"行驶距离（总计）";"1.866221";"km";
"46458.2120502";"已用油量";"0.08195648282173916";"L";
"46458.2120502";"已用油量 (今天)";"0.086053";"L";
"46458.2120502";"已用油量 (周)";"0.47840900000000003";"L";
"46458.2120502";"已用油量（总计）";"0.47840900000000003";"L";
"46458.2120502";"MAF空气流量";"3.94";"g/sec";
"46458.2120502";"Power from MAF";"4.728";"hp";
"46458.467368";"节气门位置";"18.823529411764707";"%";
"46458.467368";"节油器（基于燃油系统状态和油门位置）";"1";"";
"46458.467368";"指令空燃比";"14.63156736";"";
"46458.5871731";"车辆加速";"0";"g";
"46458.5871731";"车速";"0";"km/h";
"46458.5871731";"发动机转速";"541";"rpm";
"46458.5871731";"发动机转速 x1000";"0.5";"rpm";
"46458.5871731";"计算的瞬时燃油率";"1.415591936086558";"L/h";
"46458.5871731";"平均速度";"7.702416525485951";"km/h";
"46458.5871731";"平均油耗";"29.708404019236717";"L/100km";
"46458.5871731";"平均油耗 (今天)";"27.534968106276214";"L/100km";
"46458.5871731";"平均油耗 (周)";"25.643265186706184";"L/100km";
"46458.5871731";"平均油耗 10 sec";"21.99561877064484";"L/100km";
"46458.5871731";"平均油耗（总计）";"25.643265186706184";"L/100km";
"46458.5871731";"燃料花费";"0.08292903297397208";"$";
"46458.5871731";"燃料花费 (今天)";"0.08706604";"$";
"46458.5871731";"燃料花费 (周)";"0.4833456";"$";
"46458.5871731";"燃料花费（总计）";"0.4833456";"$";
"46458.5871731";"瞬时引擎功率(根据燃油消耗)";"5.538075802432562";"hp";
"46458.5871731";"行驶距离";"0.27637955033333317";"km";
"46458.5871731";"行驶距离 (今天)";"0.313071";"km";
"46458.5871731";"行驶距离 (周)";"1.866221";"km";
"46458.5871731";"行驶距离（总计）";"1.866221";"km";
"46458.5871731";"已用油量";"0.08210795343957632";"L";
"46458.5871731";"已用油量 (今天)";"0.086204";"L";
"46458.5871731";"已用油量 (周)";"0.47856000000000004";"L";
"46458.5871731";"已用油量（总计）";"0.47856000000000004";"L";
"46458.5871731";"MAF空气流量";"4.2";"g/sec";
"46458.5871731";"Power from MAF";"5.04";"hp";
"46458.7546678";"节气门位置";"18.823529411764707";"%";
"46458.7546678";"节油器（基于燃油系统状态和油门位置）";"1";"";
"46458.7546678";"指令空燃比";"14.63156736";"";
"46458.8643313";"车辆加速";"0";"g";
"46458.8643313";"车速";"0";"km/h";
"46458.8643313";"发动机转速";"536";"rpm";
"46458.8643313";"发动机转速 x1000";"0.5";"rpm";
"46458.8643313";"计算的瞬时燃油率";"1.4290737640492872";"L/h";
"46458.8643313";"平均速度";"7.685863129728509";"km/h";
"46458.8643313";"平均油耗";"29.7463934012096";"L/100km";
"46458.8643313";"平均油耗 (今天)";"27.568506824330587";"L/100km";
"46458.8643313";"平均油耗 (周)";"25.648891529995645";"L/100km";
"46458.8643313";"平均油耗 10 sec";"22.01841516661709";"L/100km";
"46458.8643313";"平均油耗（总计）";"25.648891529995645";"L/100km";
"46458.8643313";"燃料花费";"0.08303507780587385";"$";
"46458.8643313";"燃料花费 (今天)";"0.08717209";"$";
"46458.8643313";"燃料花费 (周)";"0.48345164999999996";"$";
"46458.8643313";"燃料花费（总计）";"0.48345164999999996";"$";
"46458.8643313";"瞬时引擎功率(根据燃油消耗)";"5.59081938150335";"hp";
"46458.8643313";"行驶距离";"0.27637955033333317";"km";
"46458.8643313";"行驶距离 (今天)";"0.313071";"km";
"46458.8643313";"行驶距离 (周)";"1.866221";"km";
"46458.8643313";"行驶距离（总计）";"1.866221";"km";
"46458.8643313";"已用油量";"0.08221294832264738";"L";
"46458.8643313";"已用油量 (今天)";"0.086309";"L";
"46458.8643313";"已用油量 (周)";"0.478665";"L";
"46458.8643313";"已用油量（总计）";"0.478665";"L";
"46458.8643313";"MAF空气流量";"4.24";"g/sec";
"46458.8643313";"Power from MAF";"5.088";"hp";
"46459.0443999";"节气门位置";"18.823529411764707";"%";
"46459.0443999";"节油器（基于燃油系统状态和油门位置）";"1";"";
"46459.0443999";"指令空燃比";"14.63156736";"";
"46459.1426213";"车辆加速";"0";"g";
"46459.1426213";"车速";"0";"km/h";
"46459.1426213";"发动机转速";"539";"rpm";
"46459.1426213";"发动机转速 x1000";"0.5";"rpm";
"46459.1426213";"计算的瞬时燃油率";"1.3515532532635945";"L/h";
"46459.1426213";"平均速度";"7.669022694707529";"km/h";
"46459.1426213";"平均油耗";"29.78809859560205";"L/100km";
"46459.1426213";"平均油耗 (今天)";"27.605239706009183";"L/100km";
"46459.1426213";"平均油耗 (周)";"25.655053715503154";"L/100km";
"46459.1426213";"平均油耗 10 sec";"22.041200162010004";"L/100km";
"46459.1426213";"平均油耗（总计）";"25.655053715503154";"L/100km";
"46459.1426213";"燃料花费";"0.08315149508088865";"$";
"46459.1426213";"燃料花费 (今天)";"0.08728824";"$";
"46459.1426213";"燃料花费 (周)";"0.4835678";"$";
"46459.1426213";"燃料花费（总计）";"0.4835678";"$";
"46459.1426213";"瞬时引擎功率(根据燃油消耗)";"5.287543801846328";"hp";
"46459.1426213";"行驶距离";"0.27637955033333317";"km";
"46459.1426213";"行驶距离 (今天)";"0.313071";"km";
"46459.1426213";"行驶距离 (周)";"1.866221";"km";
"46459.1426213";"行驶距离（总计）";"1.866221";"km";
"46459.1426213";"已用油量";"0.0823282129513749";"L";
"46459.1426213";"已用油量 (今天)";"0.086424";"L";
"46459.1426213";"已用油量 (周)";"0.47878000000000004";"L";
"46459.1426213";"已用油量（总计）";"0.47878000000000004";"L";
"46459.1426213";"MAF空气流量";"4.01";"g/sec";
"46459.1426213";"Power from MAF";"4.811999999999999";"hp";
